,genre,track_id,artist_name,title,loudness,tempo,time_signature,key,mode,duration,avg_timbre1,avg_timbre2,avg_timbre3,avg_timbre4,avg_timbre5,avg_timbre6,avg_timbre7,avg_timbre8,avg_timbre9,avg_timbre10,avg_timbre11,avg_timbre12,var_timbre1,var_timbre2,var_timbre3,var_timbre4,var_timbre5,var_timbre6,var_timbre7,var_timbre8,var_timbre9,var_timbre10,var_timbre11,var_timbre12
29475,folk,TRNQBFS12903D08852,Martin Carthy,Bonny Woodhall,-12.751,53.221000000000004,5,5,1,225.48852999999997,39.2544102564,-25.223585798800002,37.4510808679,-8.37765680473,-9.065917159760001,-2.2347376725799997,-15.2807080868,-7.511147928989999,-8.31262130178,-2.46147731755,2.09936489152,25.059717948699998,50.8721334412,3621.55922758,3547.30745538,2312.55790378,1397.54060276,747.4777339569999,1446.2728976,638.26514525,992.475312705,504.925285386,306.79598012099996,803.523581524
30903,folk,TROYOYU128F428A2A1,Clannad,Something To Believe In,-11.468,128.52700000000002,7,9,0,283.0624,41.348139433600004,10.270630719,-8.06099019608,-4.58261655773,-1.2836938997799998,-14.971460784300001,-3.21550762527,-13.1273104575,0.053788671024,-2.6709008714599998,3.7609923747300007,8.99625490196,47.4764280285,1486.02636415,1739.8084729000002,885.522622711,829.3867864460001,648.600279207,464.129765065,376.079203569,419.49107364599996,288.41201266900003,196.402200544,228.984394345
30289,folk,TRDTOUE128F147740E,Magna Carta,Airport Song,-17.625,154.591,4,1,0,222.45832000000001,37.1143102273,-19.1821204545,-43.0934034091,-28.4617920455,-5.0925125,-13.0053806818,-14.875319318199999,-15.2018,10.8939954545,-1.45387840909,1.66063068182,11.700032954500001,15.8630698913,1590.96419602,1341.69132215,758.252205342,588.5212885880001,515.6539115180001,536.399444083,497.141850185,326.52760142700004,341.299728857,186.510287267,339.66097983
37587,folk,TREWLHT128F92F5D0F,R. Carlos Nakai,12/20/82 Song (World),-29.811,79.79,4,7,0,130.66404,24.911927312800003,-101.029200441,120.303085903,22.624856828200002,97.524715859,7.352605726869999,-91.2271145374,-4.7330969163,-14.9454317181,3.90744933921,2.5242048458099995,-37.249885462600005,9.804369895599999,1551.71756321,5179.9692046,1755.89636341,1794.80856098,1108.63555232,2036.67539993,386.127026797,2176.87369632,563.9651131730001,357.092072044,2319.74205851
40056,folk,TRYCBIZ128F4251703,Rebecca Pidgeon,Nasty Guy,-6.367000000000001,91.945,4,0,1,260.30975,47.0302993197,0.42603595724,-35.0321554908,-18.0654091351,-9.1683372206,-7.4259912536399995,2.26461904762,-8.215198250730001,5.06397959184,3.7292147716199993,-4.8405675412999996,-3.7696783284699995,30.007577955100004,1226.96885712,2087.81404338,1287.48494704,740.2473756730001,929.040597175,605.124328506,428.957120379,362.937855398,394.525569696,217.619854358,317.19408992900003
28234,folk,TRCQXOZ128F14A59CF,Jonatha Brooke,Gilded Cage (Single),-9.823,100.735,3,3,1,357.56363,42.3763668925,-51.125352371700004,24.7241277832,0.69657696031,23.1869748306,-14.3937947725,-14.265958373699998,-16.2619545015,-4.92127299129,-4.03373668925,1.20660503388,-6.83946466602,44.4568492429,4224.94944226,3620.08727495,1972.56708615,956.4854761519999,764.188390672,745.65087714,861.313749255,342.908058293,429.227562583,277.085312779,456.123177101
33430,folk,TRGQUDR128F4267D4C,Karla Bonoff,It Just Takes One (To Say Goodbye),-14.109000000000002,125.68799999999999,4,2,1,281.0771,38.8171739726,7.3858575342499995,-0.138638356164,-11.5677246575,-16.3622767123,-8.3137260274,-16.3646342466,-5.72546986301,13.864609589,2.11840410959,0.254739726027,5.43498767123,35.179573973800004,1805.17721787,1781.51871804,1331.25872078,1006.58570038,912.0897825410001,692.508630248,451.01477160800005,404.724440901,300.757014389,271.631414834,487.535793248
32398,folk,TRBTRCS128F92E85EC,ROBERT MIRABAL,Song Carrier (World),-20.798000000000002,55.516999999999996,4,1,1,150.49098,30.96803125,-107.288640625,-36.4138020833,-18.1854045139,1.19856944444,-0.855196180556,-26.5681822917,0.955944444444,-12.4330746528,9.53944270833,-7.399982638889999,-24.9200225694,32.513988693499996,5612.93026236,5525.85719822,2207.34663106,2072.3627031,1029.2992912,974.2109469510001,853.300858587,493.140847048,523.46825583,269.23519358,885.512184328
30157,folk,TRVSCIF128F92FE250,Steve Goodman,I Can't Sleep,-12.495999999999999,91.38799999999999,3,5,1,272.03873,35.30911323,-51.93609654350001,-28.357994040500003,-15.1921895113,-27.4296090584,19.8829868892,-37.0929737783,-7.37117640048,-0.45215733015500004,-1.7098426698500002,-0.26447079856999994,14.6690870083,68.4263804055,3298.02242715,2975.54286812,2948.08391482,947.857676062,1605.03974192,599.873054354,818.1636035989999,600.565207572,547.94950024,559.36282207,377.73331330199994
31555,folk,TRZOLHU128F92E595A,Kris Kristofferson,Rocket To Stardom,-11.922,195.007,4,7,1,213.78567,41.440601760199996,-5.09048954895,35.0165973597,8.39582178218,5.605837183719999,-1.21365236524,-4.7458349835,-8.16885478548,-1.39851815182,1.7456787678799999,1.61001870187,10.0656369637,33.6833630757,2000.09590874,1650.7643882000002,928.7015383419999,890.968232244,923.321154044,577.735242331,612.040593462,486.508976386,437.84928809,252.696432311,243.612089901
39267,folk,TRZMETO128F427AB61,Christy Moore,Cry Like A Man,-18.843,91.815,4,9,1,252.65587000000002,33.7133141243,-44.3719559322,-60.854472316400006,-18.933155932200002,0.193518644068,-6.82654350282,2.72003728814,-4.25232542373,-10.6273525424,-8.97690508475,-4.43879661017,9.153528813560001,24.8942409635,2534.17465372,1123.32420979,1688.3376732000002,803.987366299,998.3984956060001,468.18397157699997,432.500204061,453.493140481,319.988970818,394.079804958,241.645980477
37581,folk,TRURBVM128F92FAE99,R. Carlos Nakai,Earth Smoke Lament (World),-34.588,98.68,3,10,1,231.83628,19.8196969147,-103.770778584,-49.7159128857,-37.8480235935,45.5344410163,-22.0375444646,-36.0389782214,-3.04250090744,-9.597544464610001,2.1087967332099997,-8.36647368421,-36.7795789474,16.874695038800002,2529.79101303,2370.53691911,868.288111794,811.23981931,477.82526374,736.9475395310001,379.893331288,654.372211159,187.70076317099998,156.302365716,1348.33563363
28440,folk,TRNCJGL12903CE6BB5,Norman Blake,Eastbound Freight Train,-16.015,98.179,4,7,1,211.77424,37.095303571399995,-68.36275549449999,2.15670054945,-11.1654230769,-10.6775851648,-0.636413461538,-7.490350274730001,-5.90901098901,2.96450961538,1.18217307692,0.400903846154,11.8189326923,12.124522604300001,2184.60514574,1063.4104960000002,1765.37249088,599.567027655,1065.93165828,588.232678305,454.61708989,433.28332704400003,318.945229025,362.46173400199996,236.65960599099998
35538,folk,TRPGHRI128F42958ED,Todd Snider,Beer Run,-9.761000000000001,109.50200000000001,4,9,1,162.84689,44.5469103555,-21.82238949,15.22638949,-0.049523956723300004,-17.1231035549,-5.27983925811,-5.953812983,-4.39845285935,1.09793972179,0.221803709428,2.5215625966,2.19489953632,20.124611645799998,1324.18746258,1031.85969534,842.772390673,625.5479318490001,751.94906952,498.8922149,418.740097429,236.140230669,295.69123080400004,227.495997977,190.36530113799998
28371,folk,TRQDMXF128F428A770,Kasey Chambers,Changed The Locks (Live),-6.327999999999999,126.024,4,4,1,259.49995,47.6521248408,-0.796760509554,41.415889172,0.591319745223,-14.5519605096,-8.84451210191,2.0289477707,0.14564331210200002,7.181453503180001,-3.09338343949,-3.36011464968,-3.1614267515900005,16.8951785959,1684.16220651,2053.34710514,2006.15372746,1030.82216445,730.53717305,692.252151711,368.29244741900004,327.75750764099996,218.259853587,430.28633284800003,331.229047676
33753,folk,TRHBHLD128F426DDE6,Leo Kottke,Little Shoes,-18.805999999999997,105.34899999999999,4,9,1,92.36853,33.2191216931,-19.359515873,-67.6597195767,-3.51273809524,10.5541507937,2.55817460317,-5.84031216931,-21.7018862434,-1.1719047619,4.864925925930001,1.9656984127000001,2.31018783069,30.0243653873,1525.69515271,833.404721673,1407.96148341,469.80221102800004,1401.50273528,324.911947437,403.707142614,234.07976274799998,330.224631714,366.044832396,217.121951507
37616,folk,TRLLKJL128F9303000,R. Carlos Nakai,Under the Beautiful Sky (World),-24.863000000000003,100.574,4,2,1,392.35873,30.0369836779,-85.9087747552,79.4585560392,-0.677048966268,36.3820979325,-17.5119586507,-43.0296800871,-4.24340152339,11.567732317699999,3.61570837867,2.9497638737800003,-10.5999891186,23.8974322642,3058.3760401,2384.28992739,788.844775674,1556.47003119,284.944481004,1752.87648425,207.12238381400002,845.040099981,137.888240087,153.00359564299998,917.21858469
28316,folk,TRMWBSU128F92F9CE7,Doc Watson,Love Is A Lonely Street,-14.037,114.318,1,2,1,205.26975,39.2673159609,-34.7236091205,-8.00277035831,-11.2468403909,-6.81674429967,-0.9087557003260001,-10.181941368099999,-10.946760586300002,8.20124429967,-0.9011970684039999,-2.3069837133599997,4.57500488599,18.9834740467,2114.49365402,1121.41540314,1799.50824673,854.497005373,773.8729095460001,691.243551984,585.217717664,660.142601237,401.43626254300005,269.660211654,452.03587705
38600,folk,TRYFIOW128F4220E7F,Catie Curtis,Troubled Mind,-16.407,141.47,4,9,1,223.16362999999998,33.5288309859,-51.4624380282,4.6043957746499995,-15.321402816900001,20.8320676056,-5.6247661971800005,-24.717440845100004,-4.9631112676099995,4.88582676056,-1.37856901408,1.61586197183,16.196123943699998,54.3498884954,4145.72676028,2828.13505892,2316.86403192,604.992532471,713.780861016,422.58894634800004,523.695336462,335.201501605,316.503751831,427.07229381800005,274.137624604
30110,folk,TRMKOPE128F92F67B2,Steve Goodman,Sdrawkcab Klat (Talk Backwards),-13.397,225.96599999999998,4,4,0,155.42812,38.16965337,31.0982861073,-28.542079779899996,1.65005777166,-1.9045708390599998,3.3716781293,-17.0843301238,-5.15465887208,-11.580741403,6.7615075653400005,0.113565337001,1.45048830812,34.8861414397,2343.7227984,2302.97014911,2191.47655486,722.130603876,1442.40031874,699.917277426,775.3647395730001,298.358399328,520.643974616,438.21729384699995,322.63282819799997
30612,folk,TRCIJUL128F92CAE76,Townes Van Zandt,Who Do You Love - Live,-16.035,171.90599999999998,4,8,1,224.73098,36.701881637199996,-35.043905973499996,19.583074115,13.186183628299998,-17.559136061900002,5.59800442478,8.63524778761,-9.64489933628,-12.777429203499999,0.264505530973,-0.63207300885,14.931482300899999,28.4557213212,2269.35279492,2531.46789959,1806.46538638,967.097730675,1006.39492922,454.82446271099997,730.876319228,537.232748685,465.97545310000004,360.544107718,239.99022351099998
32688,folk,TRVCKIS128F935235A,Jimmy LaFave,Desperate Men Do Desperate Things,-17.442999999999998,84.13799999999999,5,9,1,261.01506,36.5669504337,-40.352866171,34.5457372986,-5.17033085502,-7.61042255266,-5.946633209419999,-19.3719714994,-7.15108798017,12.3473841388,-2.9130879801700003,-0.9281102850059999,-7.080576208180001,26.860773729899996,1280.17772747,1116.68580262,746.4285007889999,756.3171209330001,511.695132577,431.39154038699996,281.35915036299997,285.968683054,182.659247077,180.65911821,316.491378361
27704,folk,TRNWCSP12903D13B2F,Fred Eaglesmith,Rodeo Rose,-14.13,110.48700000000001,3,4,1,373.75955,36.5407535842,-15.738452509000002,0.707520609319,-14.2885770609,-1.6137213261599999,-0.606234767025,-3.6397679211500003,-4.72467741935,15.3030689964,-0.63008781362,-5.11444802867,12.6599928315,45.7951074456,2819.84920903,1785.73273376,2030.2237901,769.543639647,724.593824,1121.23236167,524.290860521,485.39725084699995,319.073958639,425.974684961,311.285877837
38909,folk,TRZBYAA12903CD5FE7,Dick Gaughan,Whatever Happened,-11.405999999999999,116.61399999999999,5,7,1,483.13424000000003,40.961378655,27.5249217836,-9.95031798246,0.292369152047,-32.3038925439,3.30214327485,19.767920321600002,-4.69730701754,22.6884495614,7.007954678360001,-5.668734649119999,9.548545321639999,21.307793539400002,2965.51382938,1657.30126646,1669.65025274,1194.04221696,1245.19536534,1395.68278479,545.192510776,679.785645465,385.97406852,284.37503404299997,334.67618189
33545,folk,TRXQASF12903CE7084,Andy M. Stewart,The Spare Shillin' / The Viszla's Rambles / The Lying Dew,-10.569,125.851,4,9,1,216.21506000000002,43.8555704287,71.57472790899999,56.1718171479,14.8851907262,3.50848818898,2.45458967629,-8.89319072616,-8.46973928259,-6.16834033246,-2.49839720035,5.62557742782,14.5909536308,20.9721013527,682.122620611,845.942297322,823.3633322960001,653.882583072,423.63225333,304.289696828,207.69262495200002,234.717177591,162.02336335200002,212.636534323,334.998643315
30166,folk,TRGXLTG128F9307867,Steve Goodman,You Better Get It While You Can,-13.501,89.39399999999999,4,9,1,265.1424,36.4965865295,5.62884752105,-65.2800392891,-22.3682319925,0.0797305893358,1.52833863424,-4.3832553788599995,-1.16265949486,-10.1780776427,5.85130402245,-7.118498596819999,1.8357296538799999,40.0686216232,3620.03700124,1884.762182,2303.25182048,1080.66702291,1199.78075835,641.149934778,1163.7301295999998,657.815448234,635.7569256769999,435.852499618,360.804824334
37075,folk,TRGYMYI128F427AFAA,A Hawk And A Hacksaw,In The River,-9.357000000000001,86.53299999999999,1,7,1,356.12689,43.7303333333,-1.01777388535,80.0166847134,7.8367940551999995,-10.9275159236,-14.7703375796,13.0577154989,5.5458895965999995,-7.73195116773,-2.27841613588,-1.8732590233500002,2.37534288747,77.60357424979999,7861.96873236,2707.32269646,1364.83445953,1160.01294784,456.368090882,621.630892174,345.80148092400003,859.060471265,236.92838221099998,204.78066308799998,567.737702514
38770,folk,TRMJVMX128F4270CEA,Tom Rush,San Francisco Bay Blues,-13.083,98.874,4,0,1,204.48608000000002,40.7838104839,2.65617741935,-23.0169475806,-3.8938172043,-26.4352083333,10.6077069892,-23.063252688200002,-8.64658736559,3.74267204301,0.934560483871,0.547934139785,18.4794314516,15.442572016500002,1623.04468536,1095.78803108,1882.43488588,317.896704052,995.228500995,310.254643667,369.177501632,391.181680677,276.793625098,429.533674981,206.098240318
35624,folk,TRAZCDL128F92D3BD0,John Martyn,I'd Rather Be The Devil (Devil Got My Woman),-16.595,130.967,4,0,0,459.96362999999997,33.271570199,-62.3166858526,-11.808515330799999,-3.09174448628,5.2077218934900005,-14.5639112426,2.01661161915,1.3185777299600001,-5.53492684239,-3.51602474449,-1.3472829478200001,-11.9633975256,55.2386730466,4032.37111345,1963.45312706,1189.98969285,1631.3121377999998,797.916573289,1181.73703752,606.973505715,673.3752584590001,353.245285585,262.631532581,405.13137887199997
39681,folk,TRTQKCM12903CE70CF,Tommy Emmanuel,I Still Can't Say Goodbye,-16.427,93.045,3,10,1,205.11302,35.600546979899995,-78.4691291946,-49.5916644295,-35.684494966399996,-6.59442449664,-5.50209228188,-28.9677432886,-12.186533557,-2.2319748322099997,-7.65270134228,2.07693456376,11.6596107383,34.1855953015,3261.51057256,1801.83155926,1599.86662465,795.3402684719999,750.1345406739999,570.881108785,645.95587893,466.37270498099997,423.97147983400004,357.20854188,309.228644852
39540,folk,TRBBCPW128F14B07BA,Oysterband with Steve Knightley & June Tabor,John Barleycorn,-9.124,168.03599999999997,4,9,1,232.54158999999999,45.3238018757,-4.4932942555699995,37.6469179367,-0.453977725674,13.2440480657,-7.68804689332,-2.7521922626,-6.61003165299,5.667992966,-0.144263774912,-0.194497069168,7.70443728019,38.3124085153,1838.77597942,1311.08149694,843.77692907,480.00297656199996,536.184017306,478.644778835,486.60048403800005,362.07449293300004,296.912729338,139.77547712700002,187.51268185
38727,folk,TRDSRQK128F425D190,Watersons,Seven Virgins (The Leaves of Life),-17.368,164.82,3,5,1,132.28363000000002,31.678556962,-23.315031645599998,-25.0384873418,-32.2641962025,73.4459177215,12.9959272152,-1.9180854430400003,18.9889683544,-23.949186708899997,4.153003164559999,-12.4987531646,8.59066455696,66.2588669683,4400.10963945,3166.56218049,4916.71772683,1769.01154144,1852.35353004,1668.66723439,1603.03164363,673.873515108,1283.60628462,615.029905104,445.82570702699996
36697,folk,TRTTPRN128F4251C7B,Martin Carthy with Dave Swarbrick,Reynardine,-16.243,108.815,1,9,0,193.85424,37.4359272727,-68.8435909091,55.7676136364,-10.215025,-8.69397045455,-6.841418181819999,-21.7537863636,2.09049090909,1.2394159090899999,4.2111363636400005,1.11193409091,-3.3731159090900005,33.2632008311,5290.56399463,2082.14454262,1279.01003692,1319.86323021,384.462935875,558.598685995,748.641247568,628.518608734,597.987482281,161.726082071,318.199666702
29496,folk,TRIPEES128F4226845,Krista Detor,Marlene in a Movie,-9.524,163.89700000000002,4,9,1,237.24362999999997,44.9432217795,-30.5223532537,-8.6019123506,-18.6010411687,26.2621420983,-18.597997344,-5.82957636122,-4.584084993359999,4.47386454183,-2.04755245684,-1.09961088977,8.1026626826,20.2768987251,1860.47025617,1217.56404986,935.26225515,633.469092401,525.938986629,382.29075196800005,446.918221958,416.15263973699996,250.86343424700001,154.02763782600002,230.418119658
37055,folk,TRICWRE12903C95548,A Hawk And A Hacksaw,Our Lady Of The Vlatva,-18.42,67.734,4,10,1,96.28689,36.6555182186,-147.63805668,79.785097166,11.4081821862,20.4321295547,-10.8163076923,-9.37220647773,5.280218623480001,-19.8580242915,-10.6652267206,5.75543724696,4.62869635628,12.847402784100002,1755.92990239,877.923871505,925.843541185,809.6932577480001,489.41745724099997,512.4729543990001,214.37012724,345.704507441,238.62420385099998,144.922595363,227.776230722
39427,folk,TRDRILR128F930AB3D,The String Cheese Incident,Drive,-7.709,107.322,4,4,1,233.76934,45.8454808324,-29.2958247536,11.236929901400002,1.7511434830200001,-8.13913691128,-2.39976998905,-5.05976013143,-13.025281489600001,5.68014019715,-9.115798466589998,6.08245345016,10.170762322,28.240377042600002,1996.59406496,1095.25322934,1030.1198904999999,558.645776723,780.9132941089999,473.225601455,465.64966374,287.440789012,369.574639228,212.474404114,247.797691474
28539,folk,TRAKLOK128F147C527,Taj Mahal And Toumani Diabate,Guede Man Na (Album Version),-11.384,122.60799999999999,4,9,0,369.68444,41.0366243622,-71.9620510204,-9.90154464286,-7.13683737245,24.656833545900003,-1.06357971939,-14.925776147999999,-6.49345663265,18.2377723214,0.7490229591840001,-1.8385580357099998,9.75152168367,25.5062799208,2445.6180919,1260.98231121,1045.23940225,552.138285094,821.371693786,468.11639435,347.91689423699995,340.931939164,243.831750548,266.66055261400004,417.674584904
